taxpayer_id;personal_type_x;personal_id;customer_id;sbs_customer_id;segmento;admission_date;company_economic_activity_id_x;spanish_sector_company_name;employees_number;branches_number;activity_start_date;seniority_company_years_number;company_size_desc;foreign_company_mark_type;department_name;province_name;district_name;private_public_mark_desc;market_share_per;ebitda_2014_amount;ebitda_2013_amount;ranking_2017_number;ranking_2016_number;ranking_2015_number;ranking_2014_number;ranking_2013_number;ranking_2012_number;ranking_2011_number;ranking_2010_number;ranking_number;min_usd_billing_2017_amount;min_usd_billing_2016_amount;min_usd_billing_2015_amount;min_usd_billing_2014_amount;min_usd_billing_2013_amount;min_usd_billing_amount;max_usd_billing_2017_amount;max_usd_billing_2016_amount;max_usd_billing_2015_amount;max_usd_billing_2014_amount;max_usd_billing_2013_amount;max_usd_billing_amount;min_pen_billing_2017_amount;min_pen_billing_2016_amount;min_pen_billing_2015_amount;min_pen_billing_2014_amount;min_pen_billing_2013_amount;min_pen_billing_amount;max_pen_billing_2017_amount;max_pen_billing_2016_amount;max_pen_billing_2015_amount;max_pen_billing_2014_amount;max_pen_billing_2013_amount;max_pen_billing_amount;income_2017_amount;income_2016_amount;income_2015_amount;income_2014_amount;income_2013_amount;income_2012_amount;income_2011_amount;income_2010_amount;income_2009_amount;income_2008_amount;income_2007_amount;income_2006_amount;income_2005_amount;income_2004_amount;income_2003_amount;income_2002_amount;income_2001_amount;income_2000_amount;income_amount;net_profit_2017_amount;net_profit_2016_amount;net_profit_2015_amount;net_profit_2014_amount;net_profit_2013_amount;net_profit_2012_amount;net_profit_2011_amount;net_profit_2010_amount;net_profit_2009_amount;net_profit_2008_amount;net_profit_2007_amount;net_profit_2006_amount;net_profit_2005_amount;net_profit_2004_amount;net_profit_2003_amount;net_profit_2002_amount;net_profit_2001_amount;net_profit_2000_amount;net_profit_amount;assets_2016_amount;assets_2015_amount;assets_2014_amount;assets_2013_amount;assets_2012_amount;assets_2011_amount;assets_2010_amount;assets_2009_amount;assets_2008_amount;assets_2007_amount;assets_2006_amount;assets_2005_amount;assets_2004_amount;assets_2003_amount;assets_2002_amount;assets_2001_amount;assets_2000_amount;assets_amount;equity_2016_amount;equity_2015_amount;equity_2014_amount;equity_2013_amount;equity_2012_amount;equity_2011_amount;equity_2010_amount;equity_2009_amount;equity_2008_amount;equity_2007_amount;equity_2006_amount;equity_2005_amount;equity_2004_amount;equity_2003_amount;equity_2002_amount;equity_2001_amount;equity_2000_amount;equity_amount;liabilities_2016_amount;liabilities_2015_amount;liabilities_2014_amount;liabilities_2013_amount;liabilities_2012_amount;liabilities_2011_amount;liabilities_2010_amount;liabilities_2009_amount;liabilities_2008_amount;liabilities_2007_amount;liabilities_2006_amount;liabilities_2005_amount;liabilities_2004_amount;liabilities_2003_amount;liabilities_2002_amount;liabilities_2001_amount;liabilities_amount;exporter_mark_type;usd_export_2017_amount;usd_export_2016_amount;usd_export_2015_amount;usd_export_2014_amount;usd_export_2013_amount;usd_export_2012_amount;usd_export_2011_amount;usd_export_2010_amount;usd_export_2009_amount;usd_export_2008_amount;usd_export_2007_amount;usd_export_2006_amount;usd_export_2005_amount;usd_export_2004_amount;usd_export_2003_amount;usd_export_2002_amount;usd_export_2001_amount;usd_export_2000_amount;usd_export_1999_amount;usd_export_1998_amount;usd_export_1997_amount;usd_export_1996_amount;usd_export_1995_amount;usd_export_1994_amount;usd_export_1993_amount;usd_export;importer_mark_type;usd_import_2017_amount;usd_import_2016_amount;usd_import_2015_amount;usd_import_2014_amount;usd_import_2013_amount;usd_import_2012_amount;usd_import_2011_amount;usd_import_2010_amount;usd_import_2009_amount;usd_import_2008_amount;usd_import_2007_amount;usd_import_2006_amount;usd_import_2005_amount;usd_import_2004_amount;usd_import_2003_amount;usd_import_2002_amount;usd_import_2001_amount;usd_import_2000_amount;usd_import_1999_amount;usd_import_1998_amount;usd_import_1997_amount;usd_import_1996_amount;usd_import_1995_amount;usd_import_1994_amount;usd_import_1993_amount;usd_import_amount;state_sales_2016_amount;state_sales_2015_amount;state_sales_2014_amount;state_sales_2013_amount;state_sales_2012_amount;state_sales_2011_amount;state_sales_2010_amount;state_sales_2009_amount;state_sales_2008_amount;state_sales_2007_amount;state_sales_2006_amount;state_sales_2005_amount;state_sales_2004_amount;state_sales_2003_amount;state_sales_2002_amount;;roe_2016_per;roe_2015_per;roe_2014_per;roe_2013_per;roe_2012_per;roe_2011_per;roe_2010_per;roe_2009_per;roe_2008_per;roe_2007_per;roe_2006_per;roe_2005_per;roe_2004_per;roe_2003_per;roe_2002_per;roe_2001_per;roe_2000_per;roe_per;pbi_sector_2016_per;pbi_sector_2015_per;pbi_sector_2014_per;pbi_sector_2013_per;pbi_sector_2012_per;pbi_sector_2011_per;pbi_sector_2010_per;pbi_sector_2009_per;pbi_sector_2008_per;pbi_sector_2007_per;pbi_sector_per;personal_type_y;personal_id_x_x;taxpayer_start_date_x;taxpayer_end_date_x;comm_start_date_x;company_economic_activity_id_y
60437826213;R;60437826213;15052492;9234500333.0;NEGOCIO;07/02/2011;7010;INMOBILIARIAS;;;27/05/1972;;Mediana empresa / Medium-size Company;;Lima;Lima;0VC gh491V;PRIVADA;;;;8571;;;;;;;;8571;3,034,947,885;;;;;0;3,218,883,814;;;;;0;9900000;;;;;9900000;10499999;;;;;10499999;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507317,28;193700;0;0;0;0;0;0;0;0;0;0;0;0;0;28040,6912;;;;;;;;;;;;;;;;;;0;3,4;3,9;0;0;0;0;2,4;2,6;2,3;3,3;1,79;8;60437826213;19/06/2007;31/12/9999;27/05/1972;70109
48961519299;R;48961519299;1541451;;NEGOCIO;03/01/2018;5510;TURISMO;18.0;1.0;02/07/1991;27.0;Mediana empresa / Medium-size Company;;Lima;Lima;cd0 wS0I2;PRIVADA;0.273143659;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2405936;2378508;0;0;265802,4444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IMPORTADORA;0;0;0;0;3573;0;7502,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443,026;3646,5;2795;0;0;0;0;0;0;0;0;0;0;0;0;0;257,66;;;;;;;;;;;;;;;;;;0;3,4;3,9;5,6;5,2;6;7,41;8,57;7,38;4,17;8,62;6,025;-;-;21/04/1993;31/12/9999;02/07/1991;55104
69310249758;R;69310249758;34566564;;NEGOCIO;21/07/1995;8512;SALUD;;1.0;31/12/9999;26.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;cd0 wS0I2;PRIVADA;0.827358025;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2181598;2131846;0;0;239635,7778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;435970,2;371924,2;0;0;0;0;0;0;0;0;0;0;0;0;0;32315,776;;;;;;;;;;;;;;;;;;0;3;2,7;4,7;0;4,5;0;4,8;4,5;3,8;4,6;3,26;8;69310249758;30/04/1993;31/12/9999;17/12/1992;85124
39697979200;R;39697979200;13965829;2001072930.0;NEGOCIO;07/03/1997;7499;CONSULTORIAS Y SERVICIOS;71.0;1.0;10/03/1993;25.0;Mediana empresa / Medium-size Company;;Lima;Lima;gQ r0ATMHk0;PRIVADA;0.026010475;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1169366;0;0;0;0;0;64964,77778;0;0;0;0;0;0;0;0;0;0;0;0;68017;0;0;0;0;0;3778,722222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410905;0;0;0;0;0;24170,88235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IMPORTADORA;0;4651,27;126344,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5239,8256;0;4425;0;0;0;0;0;0;0;0;0;0;0;0;0;177;;;;;;;;;;;;1.655.297.453;;;;;;183921939,2;0;0;0;0;0;0;0;0;0;0;0;8;39697979200;24/07/1993;31/12/9999;10/03/1993;74996
90622012173;R;90622012173;30486390;;NEGOCIO;16/10/1995;5150;COMERCIALIZADORAS;12.0;1.0;09/06/1995;23.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;pYXÃºB dR8Ã­n;PRIVADA;0.067510783;;;;;;;8374;3303;4790;5946;5603,25;;;;;3329634;3329634;;;;;3514613;3514613;;;;;9000000;9000000;;;;;9499999;9499999;0;0;0;0;9051000;24695000;14451000;10314000;8921075;0;0;0;0;0;0;0;0;0;3746226,389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EXPORTADORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3300;0;0;0;0;0;0;132;IMPORTADORA;121002,35;2061637,1;1077799,12;378793,67;3180926,38;6165732,05;4334350,26;2697709,01;1817408,43;4292698,41;595360,31;53259,88;0;0;178280,74;100575,46;5601,45;228348,16;63954,01;506004,06;300741,49;335109,71;109527,27;0;0;1144192,773;21969,64;368150,15;0;0;0;0;0;0;0;0;0;0;0;0;0;15604,7916;;;;;;;;;;;;;;;;;;0;0;3,4;2,3;0;5,63;6,8;6,9;10,7;-0,7;8,9;4,393;8;90622012173;09/06/1995;31/12/9999;09/06/1995;51502
32951404281;R;32951404281;34391476;9104718183.0;NEGOCIO;28/12/1999;6303;TRANSPORTE;12.0;1.0;19/10/1995;23.0;Mediana empresa / Medium-size Company;;Lima;Callao;BA N7Jo7;PRIVADA;0.197588502;;;;;9342;;;;;;9342;;;2856246;;;2856246;;;2981795;;;2981795;;;9100000;;;9100000;;;9499999;;;9499999;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;EXPORTADORA;0;0;0;1431;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,24;IMPORTADORA;0;0;6807,71;0;4581,33;0;0;0;0;0;0;0;0;0;0;0;0;1213,17;199,46;0;0;0;0;0;0;512,0668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;3,4;2,3;0;5,63;6,8;6,9;10,7;-0,7;8,9;4,393;;;19/10/1995;31/12/9999;;63037
90062067695;R;90062067695;6836457;9214105447.0;NEGOCIO;25/11/1998;5190;COMERCIALIZADORAS;5.0;1.0;11/06/1996;22.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;ibOfrfSbBt;PRIVADA;0.013783344;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3591779;3468445;3030181;0;0;560578,0556;0;0;0;0;0;0;0;0;0;0;0;0;0;53000;79088;106103;0;0;13232,83333;0;0;0;0;0;0;0;0;0;0;0;0;0;1319863;1048247;0;0;131561,6667;0;0;0;0;0;0;0;0;0;0;0;0;503750;425363;355113;0;0;75542,70588;0;0;0;0;0;0;0;0;0;0;0;0;0;894499;693134;0;93390,17647;EXPORTADORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17579,15;0;0;0;0;0;0;703,166;IMPORTADORA;685863,88;564930,76;469287,82;745177,87;1319003,84;1072395,92;911486,25;920328,59;557648,75;634370,08;374219,92;274266,57;636261,37;776379,15;749239,01;617643,44;795785,16;471892,1;344115,14;338197,25;106269,14;89358,04;0;0;0;538164,802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;1.052.109.181;1.859.306.052;2.987.865.834;;;536298278,8;0;0;0;0;0;0;0;0;0;0;0;8;90062067695;11/06/1996;31/12/9999;11/06/1996;51906
12843124298;R;12843124298;12091782;4544633385.0;NEGOCIO;08/07/1997;7493;CONSULTORIAS Y SERVICIOS;260.0;1.0;03/02/1997;21.0;Mediana empresa / Medium-size Company;;Lima;Lima;w3LknpIr8;PRIVADA;0.7237674820000001;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2090823;0;116156,8333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73114;0;4061,888889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427031;0;25119,47059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;1.712.147.362;;190238595,8;3,4;3,9;5,6;5,2;6;7,41;8,57;7,38;4,17;8,62;6,025;8;12843124298;24/01/1997;31/12/9999;03/02/1997;74914
93242190213;R;93242190213;72841625;7006086606.0;NEGOCIO;04/03/1998;5190;COMERCIALIZADORAS;38.0;1.0;13/03/1997;21.0;Mediana empresa / Medium-size Company;;Lima;Lima;w3LknpIr8;PRIVADA;0.013783344;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;5403992;5690118;5452567;5390070;5922510;5591063;6829794;5549602;0;0;2546095,333;0;0;0;0;0;0;0;0;0;0;0;0;421540;520361;300156;0;0;0;69003,16667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2640027;2443424;1937427;0;0;0;412992,8235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EXPORTADORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8998,75;0;0;0;0;0;0;0;359,95;IMPORTADORA;725225,1;792363,73;840142,66;838645,61;902422,37;864646,78;883673,32;914022,98;878623,31;1003291,99;676040,5;565361,76;682197,33;743996,28;679349,67;669457,45;579973,62;324031,15;233544,29;190311,78;72689,72;0;0;0;0;562400,456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;1.596.726.094;2.129.638.573;154.925.063;;;;352844520,9;0;0;0;0;0;0;0;0;0;0;0;8;93242190213;13/03/1997;31/12/9999;13/03/1997;51906
67018645740;R;67018645740;10301353;8906882988.0;NEGOCIO;02/12/2003;7414;CONSULTORIAS Y SERVICIOS;;1.0;31/12/9999;21.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;tlul6DL8oT;PRIVADA;0.09858752800000001;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;1196070;0;0;0;0;0;0;0;66448,33333;0;0;0;0;0;0;0;0;0;0;91400;0;0;0;0;0;0;0;5077,777778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;29/04/1997;31/12/9999;;74145
11051391897;R;11051391897;16398592;2482818426.0;NEGOCIO;21/08/2007;2520;CAUCHO Y PLASTICO;;1.0;02/01/1999;19.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;CEvgr;PRIVADA;0.11533873300000001;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;189842;;189842;;;;;;;;;;;;;;;;;2183;;2183;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;159646;;159646;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;13.674.003.730.000.000;;1,51933E+15;2,5;4,5;1,3;0,2;1,8;5,2;2,8;4,1;0,9;7,4;3,07;;;23/12/1998;31/12/9999;;25200
31341336964;R;31341336964;12523989;9786302024.0;NEGOCIO;14/08/1999;2221;IMPRESIÃ“N;13.0;1.0;10/05/1999;19.0;Mediana empresa / Medium-size Company;;Lima;Lima;P9IsVc BOIcKz;PRIVADA;0.43370883299999996;;;;;9779;8137;7783;8887;8413;8324;8553,833333;;;2730697;3382664;3514613;3209324,667;;;2856246;3875969;3884572;3538929;;;8700000;9600000;9500000;9266666,667;;;9099999;10999999;10499999;10199999;;;8877154;1862;11;8168;7756;713;655368;577665;56756;48766;39781;;2378456;2261135;;;1147199,308;;;;;;;;;;;;613;;;;;;;613;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;84441;;;;;;;84441;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IMPORTADORA;899015,21;1069603,18;1415928,73;2003787,16;2114768,29;1652451,29;1376826,73;1076405,56;963887,56;747100,75;595130,4;610311,52;364221,12;394862,77;180643,03;211749,35;95240,48;33507,95;0;0;0;0;0;0;0;632217,6432;7480;648204,24;0;0;0;0;0;0;0;0;0;0;0;0;0;26227,3696;;;;;;;;;;;0.7259506640000001;;;;;;;0;1,9;1,8;0;0;0;1;7;14,6;-1,2;14,1;3,92;8;31341336964;10/05/1999;31/12/9999;10/05/1999;22214
97804525502;R;97804525502;64077571;8023532946.0;NEGOCIO;05/01/2000;4520;CONSTRUCTORAS;11.0;1.0;22/09/1999;19.0;Mediana empresa / Medium-size Company;;Lima;Lima;cd0 wS0I2;PRIVADA;0.025214412999999998;;;;7691;6434;6432;8109;9286;;6114;7344,333333;;3229630;4582549;4651163;3329634;3948244;;3659258;4865034;5179704;3514613;4304652,25;;10900000;14600000;13200000;9000000;11925000;;12349999;15499999;14699999;9499999;13012499;;11977333;1479559;13347;9471;7828;;9898;;;597157;;;;;;;;2013513,286;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2537791,5;14847568,5;0;0;0;0;0;0;0;0;0;0;0;0;0;695414,4;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;8;97804525502;22/09/1999;31/12/9999;22/09/1999;45207
88874474174;R;88874474174;58688540;3136077530.0;NEGOCIO;20/08/1999;5143;COMERCIALIZADORAS;11.0;1.0;20/08/1999;19.0;Mediana empresa / Medium-size Company;;La Libertad;ChepÃ©n;YI16Ã©f;PRIVADA;0.074575503;;;6677;6874;8120;7648;5688;8325;9679;7189;7525;39,852,851,010,000,000;3748148;3358443;3875969;4994451;3195402,2;4,261,189,148;3851851;3578154;4087385;5179430;3339364;13000000;12650000;10700000;11000000;13500000;12170000;13899999;12999999;11399999;11599999;13999999;12779999;;12658816;11251911;11326;1376;96;6464;8394;6264746;4755259;47165;46558;482115;;3789725;6657112;;;3284361,643;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20938,9;279493,64;0;0;0;0;0;0;0;0;0;0;0;0;0;12017,3016;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;8;88874474174;20/08/1999;31/12/9999;20/08/1999;51430
31998473158;R;31998473158;5131427;2383466392.0;NEGOCIO;12/03/2008;6021;TURISMO;13.0;1.0;15/11/2000;18.0;PequeÃ±a empresa / Small-size Company;;JunÃ­n;Huancayo;sL twfWw;PRIVADA;0.168626606;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;240;0;0;0;0;0;0;0;0;11,4;;;;;;;;;;;;;;;;;;0;2,4;1,8;3,9;4,4;5,8;6,7;8,8;9,69;-0,9;12,8;5,539;;;08/11/2000;31/12/9999;;60214
89826372330;R;89826372330;59474337;;NEGOCIO;15/04/2016;7414;CONSULTORIAS Y SERVICIOS;;1.0;01/02/2011;7.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;0VC gh491V;PRIVADA;0.09858752800000001;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;01/02/2011;31/12/9999;;74145
21436060112;R;21436060112;79378345;2610600356.0;NEGOCIO;20/07/2005;1711;TEXTILES;;1.0;03/02/2000;18.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;fb9vMo9;PRIVADA;0.251180815;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;EXPORTADORA;0;18463,96;9520,22;66787,95;43210,96;21435,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6376,7252;IMPORTADORA;0;0;2370,45;7540,77;0;7667,21;1914,53;6062,5;45448,02;55457,22;2227,51;4088,75;0;40966,03;732,24;46818;0;0;0;0;0;0;0;0;0;8851,7292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;2;-6,5;-10,2;0;-12,4;-9;4,8;36,6;-24,7;-6,5;-2,59;-;-;02/03/2000;30/04/2018;02/03/2000;17117
84239063978;R;84239063978;11508153;2887591491.0;NEGOCIO;21/03/2007;5030;VEHICULOS;;1.0;31/12/9999;18.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;rKw VVkzÃ­Y Js sdNGxC;PRIVADA;0.140491198;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;123717;11166;;;;;67441,5;;;;;;;;;;;;;215;12977;;;;;6596;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;9941;7263;;;;;8602;;;;;;;;;;;;;;;;;0;EXPORTADORA;0;0;0;0;38222,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1528,9176;IMPORTADORA;0;88685,32;240849,02;303453,41;869250,82;1120304,51;1167191,97;361909,76;0;0;112026,06;93836,53;133832,14;142244,84;141640,15;134358,5;132066,3;46602,73;0;0;0;0;0;0;0;203530,0824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;2.162.760.286;1.786.727.248;;;;;394948753,4;2,4;1,8;5,5;4,9;5,9;6,71;8,82;9,69;-0,4;12,99;5,831;-;-;23/03/2000;30/04/2018;01/04/2000;50304
63832325595;R;63832325595;41318273;9965761184.0;NEGOCIO;08/02/2008;5231;COMERCIALIZADORAS;53.0;1.0;27/07/2007;11.0;Mediana empresa / Medium-size Company;;La Libertad;Trujillo;7NLFfeDi;PRIVADA;0.09676079;;;;9953;9070;8473;;;;;9165,333333;;2666667;2856246;3382664;;2968525,667;;2814814;2981795;3875969;;3224192,667;;9000000;9100000;9600000;;9233333,333;;9499999;9499999;10999999;;9999999;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1290,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,62;;;;;;;;;;;;;;;;;;0;0;0;0;0;4,4;0;5,3;3,6;10,5;3,9;2,77;8;63832325595;27/07/2007;31/12/9999;27/07/2007;52310
